temp,ts
76.10,1341455768826
76.10,1341455774609
76.10,1341455780392
76.10,1341455786172
76.10,1341455791955
76.10,1341455797738
76.10,1341455803522
76.10,1341455809305
76.21,1341455815088
76.10,1341455820872
76.21,1341455826651
76.21,1341455832434
76.21,1341455838217
76.21,1341455844001
76.32,1341455849784
76.32,1341455855567
76.32,1341455861351
76.44,1341455867130
76.44,1341455872913
76.44,1341455878696
76.55,1341455884480
76.55,1341455890263
76.55,1341455896046
76.55,1341455901830
76.44,1341455907609
76.55,1341455913392
76.55,1341455919176
76.55,1341455924959
76.55,1341455930742
76.55,1341455936525
76.55,1341455942309
76.55,1341455948088
76.55,1341455953871
76.55,1341455959655
76.44,1341455965438
76.55,1341455971221
76.44,1341455977005
76.44,1341455982788
76.44,1341455988571
76.44,1341455994350
76.44,1341456000134
76.44,1341456005917
76.44,1341456011700
76.44,1341456017484
76.32,1341456023267
76.32,1341456029050
76.32,1341456034830
76.32,1341456040613
76.32,1341456046396
76.32,1341456052179
76.21,1341456057963
76.21,1341456063746
76.21,1341456069529
76.21,1341456075309
76.21,1341456081092
76.21,1341456086875
76.21,1341456092659
76.21,1341456098442
76.10,1341456104225
76.10,1341456110009
76.10,1341456115788
76.10,1341456121571
76.10,1341456127354
76.10,1341456133138
76.10,1341456138921
76.10,1341456144704
76.10,1341456150488
76.10,1341456156271
76.10,1341456162050
76.10,1341456167834
76.10,1341456173617
76.10,1341456179389
76.10,1341456185183
76.10,1341456190967
76.10,1341456196750
76.21,1341456202529
76.21,1341456208313
76.21,1341456214096
76.21,1341456219879
76.32,1341456225663
76.32,1341456231446
76.32,1341456237229
76.44,1341456243008
76.44,1341456248792
76.44,1341456254575
76.55,1341456260358
76.55,1341456266142
76.55,1341456271925
76.55,1341456277708
76.55,1341456283487
76.55,1341456289271
76.55,1341456295054
76.55,1341456300838
76.55,1341456306621
76.55,1341456312404
76.55,1341456318187
76.55,1341456323967
76.55,1341456329750
76.55,1341456335533
76.55,1341456341317
76.55,1341456347100
76.55,1341456352883
76.44,1341456358667
76.55,1341456364450
76.44,1341456370229
76.44,1341456376012
76.44,1341456381796
76.44,1341456387579
76.44,1341456393362
76.32,1341456399146
76.32,1341456404929
76.32,1341456410708
76.32,1341456416492
76.21,1341456422275
76.21,1341456428058
76.21,1341456433841
76.21,1341456439625
76.10,1341456445408
76.10,1341456451187
76.10,1341456456971
76.10,1341456462754
76.10,1341456468537
75.99,1341456474321
76.10,1341456480104
76.10,1341456485887
76.10,1341456491667
76.10,1341456497450
75.99,1341456503233
76.10,1341456509016
76.10,1341456514800
76.10,1341456520583
76.10,1341456526366
76.10,1341456532150
76.10,1341456537929
76.10,1341456543712
76.10,1341456549495
76.10,1341456555279
76.10,1341456561062
76.10,1341456566845
76.10,1341456572629
76.21,1341456578408
76.10,1341456584191
76.21,1341456589975
76.21,1341456595758
76.21,1341456601541
76.32,1341456607324
76.32,1341456613108
76.44,1341456618887
76.44,1341456624670
76.44,1341456630454
76.44,1341456636237
76.55,1341456642020
76.55,1341456647804
76.55,1341456653587
76.55,1341456659367
76.55,1341456665149
76.55,1341456670933
76.55,1341456676716
76.55,1341456682499
76.55,1341456688283
76.55,1341456694066
76.55,1341456699849
76.44,1341456705629
76.44,1341456711412
76.55,1341456717195
76.44,1341456722978
76.44,1341456728762
76.44,1341456734545
76.44,1341456740328
76.44,1341456746108
76.44,1341456751891
76.44,1341456757674
76.44,1341456763458
76.32,1341456769241
76.32,1341456775024
76.32,1341456780808
76.32,1341456786587
76.21,1341456792370
76.32,1341456798154
76.21,1341456803937
76.21,1341456809720
76.21,1341456815503
76.21,1341456821287
76.10,1341456827066
76.10,1341456832849
76.10,1341456838632
76.10,1341456844416
76.10,1341456850199
76.10,1341456855982
76.10,1341456861766
76.10,1341456867549
76.10,1341456873328
76.10,1341456879112
76.10,1341456884895
76.10,1341456890678
76.10,1341456896462
76.10,1341456902245
76.10,1341456908028
76.10,1341456913807
76.10,1341456919591
76.10,1341456925374
76.10,1341456931157
76.10,1341456936941
76.10,1341456942724
76.21,1341456948507
76.21,1341456954287
76.21,1341456960070
76.21,1341456965853
76.21,1341456971636
76.21,1341456977420
76.32,1341456983203
76.32,1341456988987
76.44,1341456994766
76.44,1341457000549
76.44,1341457006332
76.44,1341457012116
76.55,1341457017899
76.44,1341457023682
76.44,1341457029466
76.55,1341457035249
76.55,1341457041028
76.44,1341457046812
76.44,1341457052595
76.55,1341457058378
76.44,1341457064161
76.44,1341457069945
76.44,1341457075728
76.44,1341457081507
76.44,1341457087291
76.44,1341457093074
76.44,1341457098857
76.44,1341457104641
76.44,1341457110424
76.44,1341457116207
76.32,1341457121986
76.32,1341457127770
76.32,1341457133553
76.32,1341457139336
76.32,1341457145120
76.21,1341457150903
76.21,1341457156686
76.21,1341457162470
76.21,1341457168249
76.21,1341457174032
76.10,1341457179815
76.21,1341457185599
76.10,1341457191382
76.10,1341457197165
76.10,1341457202949
76.10,1341457208728
76.10,1341457214511
76.10,1341457220294
76.10,1341457226078
76.10,1341457231861
76.10,1341457237645
76.10,1341457243428
75.99,1341457249207
75.99,1341457254990
75.99,1341457260774
75.99,1341457266557
76.10,1341457272340
76.10,1341457278124
75.99,1341457283907
75.99,1341457289686
76.10,1341457295469
76.10,1341457301253
76.10,1341457307036
76.10,1341457312820
76.10,1341457318603
76.10,1341457324386
76.21,1341457330169
76.21,1341457335949
76.32,1341457341732
76.32,1341457347515
76.32,1341457353298
76.44,1341457359082
76.44,1341457364865
76.44,1341457370648
76.55,1341457376428
76.55,1341457382211
76.55,1341457387994
76.44,1341457393778
76.55,1341457399561
76.44,1341457405344
76.44,1341457411127
76.44,1341457416907
76.44,1341457422690
76.44,1341457428473
76.44,1341457434257
76.44,1341457440040
76.44,1341457445823
76.44,1341457451607
76.32,1341457457390
76.44,1341457463169
76.44,1341457468953
76.32,1341457474736
76.32,1341457480519
76.32,1341457486302
76.21,1341457492086
76.21,1341457497869
76.21,1341457503649
76.21,1341457509432
76.21,1341457515215
76.32,1341457520998
76.32,1341457526782
76.32,1341457532565
76.32,1341457538348
76.32,1341457544127
76.32,1341457549911
76.32,1341457555694
76.32,1341457561477
76.32,1341457567261
76.32,1341457573044
76.32,1341457578827
76.32,1341457584611
76.32,1341457590390
76.32,1341457596173
76.32,1341457601956
76.32,1341457607740
76.32,1341457613523
76.32,1341457619306
76.32,1341457625090
76.32,1341457630869
76.32,1341457636652
76.32,1341457642436
76.32,1341457648219
76.32,1341457654002
76.32,1341457659786
76.32,1341457665569
76.32,1341457671348
76.32,1341457677131
76.32,1341457682915
76.32,1341457688698
76.44,1341457694481
76.32,1341457700265
76.44,1341457706048
76.32,1341457711827
76.44,1341457717610
76.32,1341457723394
76.32,1341457729177
76.44,1341457734961
76.44,1341457740744
76.44,1341457746527
76.44,1341457752310
76.44,1341457758090
76.44,1341457763873
76.44,1341457769656
76.44,1341457775440
76.44,1341457781223
76.44,1341457787006
76.44,1341457792790
76.44,1341457798569
76.44,1341457804352
76.55,1341457810135
76.44,1341457815919
76.55,1341457821702
76.55,1341457827485
76.55,1341457833269
76.55,1341457839048
76.55,1341457844831
76.55,1341457850614
76.55,1341457856398
76.55,1341457862181
76.55,1341457867965
76.55,1341457873748
76.55,1341457879531
76.55,1341457885310
76.55,1341457891094
76.55,1341457896877
76.55,1341457902660
76.55,1341457908444
76.55,1341457914227
76.55,1341457920010
76.55,1341457925789
76.55,1341457931573
76.55,1341457937356
76.44,1341457943139
76.55,1341457948923
76.55,1341457954706
76.44,1341457960489
76.55,1341457966268
76.44,1341457972052
76.44,1341457977835
76.44,1341457983619
76.44,1341457989402
76.44,1341457995185
76.44,1341458000969
76.44,1341458006752
76.44,1341458012531
76.44,1341458018314
76.44,1341458024098
76.44,1341458029881
76.44,1341458035664
76.32,1341458041447
76.44,1341458047231
76.44,1341458053010
76.44,1341458058793
76.44,1341458064577
76.44,1341458070360
76.44,1341458076143
76.44,1341458081927
76.44,1341458087710
76.44,1341458093489
76.44,1341458099272
76.44,1341458105056
76.44,1341458110839
76.44,1341458116623
76.44,1341458122406
76.44,1341458128189
76.44,1341458133972
76.44,1341458139752
76.44,1341458145535
76.44,1341458151318
76.44,1341458157102
76.44,1341458162885
76.44,1341458168668
76.44,1341458174452
76.55,1341458180231
76.55,1341458186014
76.55,1341458191797
76.44,1341458197581
76.44,1341458203364
76.55,1341458209147
76.44,1341458214931
76.44,1341458220710
76.44,1341458226493
76.44,1341458232276
76.44,1341458238060
76.44,1341458243843
76.55,1341458249626
76.44,1341458255410
76.44,1341458261189
76.44,1341458266972
76.55,1341458272756
76.55,1341458278539
76.55,1341458284322
76.44,1341458290106
76.55,1341458295889
76.55,1341458301668
76.55,1341458307451
76.55,1341458313235
76.55,1341458319018
76.55,1341458324801
76.44,1341458330585
76.55,1341458336368
76.55,1341458342151
76.55,1341458347931
76.55,1341458353714
76.66,1341458359497
76.66,1341458365280
76.66,1341458371064
76.55,1341458376847
76.55,1341458382630
76.66,1341458388409
76.66,1341458394193
76.66,1341458399976
76.66,1341458405760
76.66,1341458411543
76.66,1341458417326
76.66,1341458423110
76.66,1341458428889
76.66,1341458434672
76.66,1341458440455
76.66,1341458446239
76.66,1341458452022
76.55,1341458457805
76.66,1341458463589
76.55,1341458469368
76.66,1341458475151
76.55,1341458480934
76.55,1341458486718
76.55,1341458492501
76.55,1341458498284
76.55,1341458504068
76.55,1341458509851
76.55,1341458515630
76.55,1341458521414
76.55,1341458527197
76.44,1341458532980
76.44,1341458538764
76.44,1341458544547
76.44,1341458550330
76.44,1341458556109
76.44,1341458561893
76.44,1341458567676
76.44,1341458573459
76.44,1341458579243
76.44,1341458585026
76.44,1341458590809
76.44,1341458596588
76.32,1341458602372
76.32,1341458608155
76.32,1341458613938
76.32,1341458619722
76.32,1341458625505
76.32,1341458631288
76.32,1341458637068
76.32,1341458642851
76.32,1341458648634
76.32,1341458654418
76.21,1341458660201
76.21,1341458665984
76.21,1341458671768
76.21,1341458677551
76.21,1341458683330
76.21,1341458689113
76.21,1341458694897
76.10,1341458700680
76.10,1341458706463
76.10,1341458712247
76.10,1341458718030
76.10,1341458723809
76.10,1341458729592
76.10,1341458735376
76.10,1341458741159
76.10,1341458746942
76.21,1341458752726
76.21,1341458758509
76.21,1341458764288
76.21,1341458770072
76.21,1341458775855
76.21,1341458781638
76.32,1341458787422
76.32,1341458793205
76.32,1341458798988
76.32,1341458804767
76.32,1341458810551
76.44,1341458816334
76.44,1341458822117
76.44,1341458827901
76.44,1341458833684
76.44,1341458839467
76.55,1341458845251
76.55,1341458851030
76.55,1341458856813
76.55,1341458862596
76.66,1341458868380
76.66,1341458874163
76.66,1341458879946
76.66,1341458885730
76.66,1341458891509
76.66,1341458897292
76.77,1341458903076
76.77,1341458908859
76.77,1341458914642
76.77,1341458920425
76.77,1341458926209
76.77,1341458931988
76.89,1341458937771
76.89,1341458943555
76.77,1341458949338
76.89,1341458955121
76.89,1341458960905
76.89,1341458966688
76.89,1341458972467
76.89,1341458978251
76.89,1341458984034
76.89,1341458989817
77.00,1341458995600
76.89,1341459001384
77.00,1341459007167
77.00,1341459012950
77.00,1341459018730
77.00,1341459024513
77.00,1341459030296
77.00,1341459036080
77.11,1341459041863
77.00,1341459047646
77.11,1341459053429
77.11,1341459059209
77.11,1341459064992
77.11,1341459070775
77.11,1341459076559
77.11,1341459082342
77.11,1341459088125
77.22,1341459093909
77.11,1341459099688
77.22,1341459105471
77.22,1341459111255
77.22,1341459117038
77.22,1341459122821
77.22,1341459128604
77.22,1341459134388
77.34,1341459140167
77.22,1341459145950
77.22,1341459151733
77.34,1341459157517
77.34,1341459163300
77.34,1341459169084
77.34,1341459174867
77.34,1341459180650
77.34,1341459186429
77.34,1341459192213
77.34,1341459197996
77.45,1341459203779
77.34,1341459209563
77.34,1341459215346
77.45,1341459221129
77.45,1341459226908
77.45,1341459232692
77.45,1341459238475
77.34,1341459244258
77.45,1341459250042
77.45,1341459255825
77.45,1341459261608
77.45,1341459267388
77.45,1341459273171
77.45,1341459278954
77.45,1341459284738
77.45,1341459290521
77.45,1341459296304
77.45,1341459302087
77.45,1341459307867
77.45,1341459313650
77.56,1341459319433
77.45,1341459325217
77.56,1341459331000
77.56,1341459336783
77.56,1341459342567
77.56,1341459348350
77.56,1341459354129
77.56,1341459359913
77.56,1341459365696
77.56,1341459371479
77.56,1341459377262
77.56,1341459383046
77.56,1341459388829
77.56,1341459394608
77.56,1341459400392
77.56,1341459406175
77.56,1341459411958
77.56,1341459417742
77.56,1341459423525
77.56,1341459429308
77.56,1341459435087
77.56,1341459440871
77.68,1341459446654
77.68,1341459452437
77.68,1341459458221
77.68,1341459464004
77.68,1341459469787
77.68,1341459475567
77.68,1341459481350
77.68,1341459487133
77.56,1341459492916
77.68,1341459498700
77.68,1341459504483
77.68,1341459510266
77.68,1341459516050
77.68,1341459521829
77.68,1341459527612
77.68,1341459533396
77.68,1341459539179
77.68,1341459544962
77.68,1341459550745
77.68,1341459556529
77.68,1341459562308
77.68,1341459568091
77.68,1341459573875
77.68,1341459579658
77.68,1341459585441
77.68,1341459591225
77.68,1341459597008
77.68,1341459602791
77.68,1341459608570
77.68,1341459614354
77.68,1341459620137
77.68,1341459625920
77.68,1341459631704
77.68,1341459637487
77.68,1341459643270
77.68,1341459649050
77.68,1341459654833
77.68,1341459660616
77.79,1341459666400
77.68,1341459672183
77.68,1341459677966
77.79,1341459683749
77.79,1341459689529
77.68,1341459695312
77.79,1341459701095
77.79,1341459706879
77.79,1341459712662
77.79,1341459718445
77.68,1341459724229
77.68,1341459730012
77.79,1341459735791
77.79,1341459741574
77.68,1341459747358
77.79,1341459753141
77.79,1341459758924
77.79,1341459764708
77.79,1341459770491
77.79,1341459776270
77.79,1341459782054
77.79,1341459787837
77.68,1341459793620
77.79,1341459799404
77.79,1341459805187
77.79,1341459810970
77.79,1341459816749
77.79,1341459822533
77.79,1341459828316
77.79,1341459834099
77.79,1341459839883
77.79,1341459845666
77.79,1341459851449
77.79,1341459857229
77.79,1341459863012
77.79,1341459868795
77.79,1341459874578
77.79,1341459880362
77.79,1341459886145
77.79,1341459891928
77.79,1341459897712
77.79,1341459903491
77.79,1341459909274
77.79,1341459915057
77.79,1341459920841
77.79,1341459926624
77.79,1341459932407
77.79,1341459938191
77.79,1341459943970
77.79,1341459949753
77.79,1341459955537
77.79,1341459961320
77.79,1341459967103
77.79,1341459972886
77.79,1341459978670
77.79,1341459984449
77.79,1341459990232
77.79,1341459996016
77.79,1341460001799
77.79,1341460007582
77.79,1341460013366
77.90,1341460019149
77.90,1341460024928
77.79,1341460030712
77.79,1341460036495
77.79,1341460042278
77.90,1341460048061
77.79,1341460053845
77.90,1341460059628
77.90,1341460065411
77.79,1341460071191
77.90,1341460076974
77.90,1341460082757
77.79,1341460088541
77.90,1341460094324
77.90,1341460100107
77.90,1341460105891
77.90,1341460111670
77.90,1341460117453
77.90,1341460123236
77.90,1341460129020
77.90,1341460134803
77.90,1341460140586
77.90,1341460146370
77.90,1341460152149
77.90,1341460157932
77.90,1341460163715
77.90,1341460169499
77.79,1341460175282
77.90,1341460181065
77.90,1341460186849
77.90,1341460192628
77.90,1341460198411
77.90,1341460204195
77.90,1341460209978
77.90,1341460215761
77.90,1341460221545
77.90,1341460227328
77.90,1341460233107
77.90,1341460238890
77.90,1341460244674
77.90,1341460250457
77.90,1341460256240
77.90,1341460262024
77.90,1341460267807
77.90,1341460273590
77.90,1341460279369
77.90,1341460285153
77.90,1341460290936
77.90,1341460296720
77.90,1341460302503
77.90,1341460308286
77.90,1341460314069
77.90,1341460319849
77.90,1341460325632
77.90,1341460331415
77.90,1341460337199
77.90,1341460342982
77.90,1341460348765
77.90,1341460354549
77.90,1341460360328
77.90,1341460366111
77.90,1341460371894
77.90,1341460377678
77.90,1341460383461
77.90,1341460389244
77.90,1341460395028
77.90,1341460400807
77.90,1341460406590
77.90,1341460412373
78.01,1341460418157
77.90,1341460423940
78.01,1341460429724
77.90,1341460435507
77.90,1341460441286
77.90,1341460447069
77.90,1341460452853
77.90,1341460458636
77.90,1341460464419
77.90,1341460470203
78.01,1341460475986
77.90,1341460481769
77.90,1341460487548
77.90,1341460493332
78.01,1341460499115
78.01,1341460504898
78.01,1341460510682
77.90,1341460516465
77.90,1341460522248
77.90,1341460528027
77.90,1341460533811
78.01,1341460539594
77.90,1341460545377
77.90,1341460551161
77.90,1341460556944
78.01,1341460562727
78.01,1341460568507
78.01,1341460574290
78.01,1341460580073
78.01,1341460585857
77.90,1341460591640
78.01,1341460597423
78.01,1341460603207
78.01,1341460608986
77.90,1341460614769
78.01,1341460620552
78.01,1341460626336
78.01,1341460632119
78.01,1341460637902
78.01,1341460643686
78.01,1341460649465
78.01,1341460655248
78.01,1341460661032
78.01,1341460666815
78.01,1341460672598
78.01,1341460678381
78.01,1341460684165
78.01,1341460689948
78.01,1341460695727
78.01,1341460701511
77.90,1341460707294
77.90,1341460713077
78.01,1341460718861
78.01,1341460724644
78.01,1341460730427
78.01,1341460736206
78.01,1341460741990
78.01,1341460747773
78.01,1341460753556
78.01,1341460759340
78.01,1341460765123
78.01,1341460770906
78.01,1341460776686
78.01,1341460782469
78.01,1341460788252
78.01,1341460794036
78.01,1341460799819
78.01,1341460805602
78.01,1341460811386
78.12,1341460817165
78.12,1341460822948
78.12,1341460828731
78.12,1341460834514
78.12,1341460840298
78.01,1341460846081
78.12,1341460851865
78.12,1341460857648
78.12,1341460863427
78.12,1341460869210
78.12,1341460874994
78.12,1341460880777
78.01,1341460886560
78.12,1341460892344
78.12,1341460898127
78.01,1341460903906
78.01,1341460909689
78.12,1341460915473
78.12,1341460921256
78.12,1341460927039
78.12,1341460932823
78.12,1341460938606
78.12,1341460944385
78.12,1341460950169
78.12,1341460955952
78.12,1341460961735
78.12,1341460967519
78.12,1341460973302
78.12,1341460979085
78.12,1341460984869
78.12,1341460990648
78.12,1341460996431
78.12,1341461002214
78.12,1341461007998
78.12,1341461013781
78.12,1341461019564
78.12,1341461025348
78.24,1341461031127
78.12,1341461036910
78.12,1341461042693
78.12,1341461048477
78.12,1341461054260
78.12,1341461060043
78.12,1341461065827
78.12,1341461071606
78.12,1341461077389
78.12,1341461083172
78.12,1341461088956
78.12,1341461094739
78.12,1341461100523
78.12,1341461106306
78.12,1341461112089
78.24,1341461117868
78.24,1341461123652
78.12,1341461129435
78.24,1341461135218
78.12,1341461141002
78.24,1341461146785
78.12,1341461152568
78.24,1341461158347
78.12,1341461164131
78.24,1341461169914
78.24,1341461175697
78.12,1341461181481
78.12,1341461187264
78.24,1341461193047
78.24,1341461198826
78.24,1341461204610
78.24,1341461210393
78.24,1341461216176
78.24,1341461221960
78.24,1341461227743
78.24,1341461233526
78.24,1341461239310
78.24,1341461245089
78.24,1341461250872
78.24,1341461256656
78.24,1341461262439
78.24,1341461268222
78.24,1341461274006
78.24,1341461279789
78.24,1341461285568
78.24,1341461291351
78.24,1341461297135
78.24,1341461302918
78.24,1341461308701
78.24,1341461314485
78.24,1341461320268
78.24,1341461326047
78.24,1341461331831
78.24,1341461337614
78.24,1341461343397
78.24,1341461349180
78.24,1341461354964
78.24,1341461360747
78.24,1341461366530
78.24,1341461372310
78.24,1341461378093
78.24,1341461383876
78.24,1341461389660
78.24,1341461395443
78.24,1341461401226
78.24,1341461407010
78.24,1341461412789
78.24,1341461418572
78.24,1341461424355
78.24,1341461430139
78.24,1341461435922
78.24,1341461441705
78.24,1341461447489
78.24,1341461453268
78.24,1341461459051
78.24,1341461464834
78.24,1341461470618
78.24,1341461476401
78.24,1341461482185
78.24,1341461487968
78.24,1341461493751
78.24,1341461499530
78.24,1341461505314
78.24,1341461511097
78.24,1341461516880
78.24,1341461522664
78.24,1341461528447
78.24,1341461534230
78.24,1341461540009
78.24,1341461545793
78.24,1341461551576
78.24,1341461557359
78.24,1341461563143
78.24,1341461568926
78.35,1341461574709
78.24,1341461580488
78.24,1341461586272
78.24,1341461592055
78.24,1341461597838
78.24,1341461603622
78.24,1341461609405
78.35,1341461615188
78.24,1341461620972
78.35,1341461626751
78.24,1341461632534
78.35,1341461638318
78.35,1341461644101
78.35,1341461649884
78.35,1341461655668
78.24,1341461661451
78.35,1341461667230
78.35,1341461673013
78.35,1341461678797
78.35,1341461684580
78.35,1341461690363
78.35,1341461696147
78.35,1341461701930
78.35,1341461707709
78.35,1341461713492
78.24,1341461719276
78.35,1341461725059
78.24,1341461730842
78.35,1341461736626
78.24,1341461742409
78.35,1341461748192
78.35,1341461753972
78.35,1341461759755
78.35,1341461765538
78.35,1341461771322
78.35,1341461777105
78.35,1341461782888
78.35,1341461788671
78.35,1341461794451
78.35,1341461800234
78.35,1341461806017
78.35,1341461811801
78.35,1341461817584
78.35,1341461823367
78.35,1341461829151
78.35,1341461834930
78.35,1341461840713
78.35,1341461846496
78.35,1341461852280
78.35,1341461858063
78.35,1341461863846
78.35,1341461869630
78.35,1341461875413
78.35,1341461881192
78.35,1341461886976
78.35,1341461892759
78.35,1341461898542
78.35,1341461904326
78.35,1341461910109
78.35,1341461915892
78.35,1341461921671
78.35,1341461927455
78.35,1341461933238
78.35,1341461939021
78.35,1341461944805
78.35,1341461950588
78.35,1341461956371
78.35,1341461962151
78.35,1341461967934
78.35,1341461973717
78.35,1341461979500
78.35,1341461985284
78.35,1341461991067
78.35,1341461996850
78.35,1341462002634
78.35,1341462008413
78.35,1341462014196
78.35,1341462019980
78.35,1341462025763
78.35,1341462031546
78.35,1341462037330
78.35,1341462043113
78.35,1341462048892
78.35,1341462054675
78.35,1341462060459
78.35,1341462066242
78.35,1341462072025
78.46,1341462077809
78.46,1341462083592
78.46,1341462089371
78.35,1341462095155
78.35,1341462100938
78.35,1341462106721
78.46,1341462112504
78.35,1341462118288
78.35,1341462124071
78.46,1341462129854
78.35,1341462135634
78.35,1341462141417
78.35,1341462147200
78.35,1341462152984
78.46,1341462158767
78.35,1341462164550
78.35,1341462170333
78.46,1341462176113
78.35,1341462181896
78.46,1341462187679
78.46,1341462193463
78.46,1341462199246
78.35,1341462205029
78.35,1341462210813
78.46,1341462216592
78.46,1341462222375
78.35,1341462228158
78.35,1341462233942
78.46,1341462239725
78.35,1341462245508
78.35,1341462251292
78.35,1341462257071
78.35,1341462262854
78.35,1341462268637
78.35,1341462274421
78.35,1341462280204
78.46,1341462285988
78.35,1341462291771
78.35,1341462297554
78.46,1341462303333
78.46,1341462309117
78.35,1341462314900
78.35,1341462320683
78.46,1341462326467
78.35,1341462332250
78.35,1341462338033
78.46,1341462343812
78.46,1341462349596
78.46,1341462355379
78.46,1341462361162
78.35,1341462366946
78.35,1341462372729
78.35,1341462378512
78.46,1341462384292
78.35,1341462390075
78.35,1341462395858
78.46,1341462401642
78.35,1341462407425
78.35,1341462413208
78.35,1341462418992
78.46,1341462424775
78.46,1341462430554
78.46,1341462436337
78.46,1341462442121
78.46,1341462447904
78.46,1341462453687
78.46,1341462459471
78.46,1341462465254
78.35,1341462471033
78.46,1341462476816
78.46,1341462482600
78.46,1341462488383
78.46,1341462494166
78.35,1341462499950
78.46,1341462505733
78.46,1341462511512
78.46,1341462517296
78.46,1341462523079
78.46,1341462528862
78.46,1341462534645
78.46,1341462540429
78.46,1341462546212
78.46,1341462551991
78.46,1341462557775
78.46,1341462563558
78.46,1341462569341
78.46,1341462575125
78.35,1341462580908
78.46,1341462586691
78.46,1341462592475
78.46,1341462598254
78.46,1341462604037
78.46,1341462609820
78.46,1341462615604
78.46,1341462621387
78.46,1341462627170
78.46,1341462632954
78.46,1341462638733
78.46,1341462644516
78.46,1341462650300
78.46,1341462656083
78.46,1341462661866
78.46,1341462667649
78.46,1341462673433
78.46,1341462679212
78.46,1341462684995
78.46,1341462690779
78.46,1341462696569
78.46,1341462702345
78.46,1341462708129
78.46,1341462713912
78.46,1341462719695
78.46,1341462725475
78.46,1341462731258
78.46,1341462737041
78.46,1341462742824
78.46,1341462748608
78.46,1341462754391
78.46,1341462760174
78.46,1341462765954
78.46,1341462771737
78.46,1341462777520
78.46,1341462783304
78.46,1341462789087
78.46,1341462794870
78.46,1341462800653
78.46,1341462806433
78.46,1341462812216
78.46,1341462817999
78.46,1341462823782
78.46,1341462829566
78.46,1341462835349
78.46,1341462841133
78.46,1341462846916
78.46,1341462852695
78.46,1341462858478
78.46,1341462864262
78.46,1341462870045
78.46,1341462875828
78.46,1341462881612
78.46,1341462887395
78.46,1341462893174
78.46,1341462898957
78.46,1341462904741
78.46,1341462910524
78.46,1341462916308
78.46,1341462922091
78.46,1341462927874
78.35,1341462933653
78.46,1341462939437
78.46,1341462945220
78.46,1341462951003
78.46,1341462956787
78.46,1341462962570
78.46,1341462968353
78.46,1341462974137
78.46,1341462979916
78.46,1341462985699
78.46,1341462991482
78.46,1341462997266
78.46,1341463003049
78.46,1341463008832
78.46,1341463014616
78.46,1341463020395
78.46,1341463026178
78.46,1341463031962
78.46,1341463037745
78.46,1341463043528
78.46,1341463049311
78.35,1341463055095
78.46,1341463060874
78.46,1341463066657
78.46,1341463072441
78.46,1341463078224
78.46,1341463084007
78.46,1341463089790
78.46,1341463095574
78.46,1341463101353
78.46,1341463107136
78.46,1341463112920
78.46,1341463118703
78.46,1341463124486
78.46,1341463130270
78.46,1341463136053
78.46,1341463141836
78.46,1341463147616
78.46,1341463153399
78.46,1341463159182
78.46,1341463164965
78.46,1341463170749
78.46,1341463176532
78.46,1341463182315
78.46,1341463188095
78.46,1341463193878
78.46,1341463199661
78.46,1341463205445
78.46,1341463211228
78.46,1341463217011
78.46,1341463222794
78.46,1341463228574
78.46,1341463234357
78.57,1341463240140
78.46,1341463245924
78.46,1341463251707
78.46,1341463257490
78.57,1341463263274
78.46,1341463269057
78.46,1341463274836
78.57,1341463280620
78.57,1341463286403
78.46,1341463292186
78.46,1341463297970
78.46,1341463303753
78.46,1341463309536
78.57,1341463315315
78.46,1341463321099
78.57,1341463326882
78.46,1341463332665
78.46,1341463338449
78.46,1341463344232
78.46,1341463350015
78.46,1341463355794
78.46,1341463361578
78.46,1341463367361
78.46,1341463373144
78.46,1341463378928
78.57,1341463384711
78.46,1341463390494
78.46,1341463396278
78.46,1341463402057
78.57,1341463407840
78.46,1341463413624
78.46,1341463419407
78.57,1341463425190
78.46,1341463430973
78.46,1341463436757
78.46,1341463442536
78.46,1341463448319
78.57,1341463454103
78.57,1341463459886
78.57,1341463465669
78.46,1341463471453
78.57,1341463477236
78.57,1341463483015
78.46,1341463488798
78.46,1341463494582
78.46,1341463500365
78.46,1341463506148
78.57,1341463511932
78.57,1341463517715
78.46,1341463523498
78.46,1341463529277
78.46,1341463535061
78.46,1341463540844
78.57,1341463546627
78.46,1341463552411
78.57,1341463558194
78.46,1341463563977
78.46,1341463569756
78.46,1341463575540
78.46,1341463581323
78.46,1341463587107
78.46,1341463592890
78.46,1341463598673
78.57,1341463604456
78.57,1341463610236
78.46,1341463616019
78.46,1341463621802
78.46,1341463627586
78.57,1341463633369
78.46,1341463639152
78.57,1341463644936
78.46,1341463650719
78.46,1341463656498
78.46,1341463662281
78.46,1341463668065
78.57,1341463673848
78.46,1341463679631
78.57,1341463685415
78.57,1341463691198
78.46,1341463696977
78.57,1341463702761
78.46,1341463708544
78.57,1341463714327
78.57,1341463720111
78.57,1341463725894
78.57,1341463731677
78.57,1341463737456
78.57,1341463743240
78.57,1341463749023
78.57,1341463754806
78.46,1341463760590
78.57,1341463766373
78.57,1341463772156
78.57,1341463777940
78.57,1341463783719
78.57,1341463789502
78.57,1341463795285
78.57,1341463801069
78.57,1341463806852
78.46,1341463812635
78.46,1341463818419
78.57,1341463824198
78.57,1341463829981
78.46,1341463835765
78.46,1341463841548
78.57,1341463847331
78.46,1341463853114
